연번,시군구,중개업소구분,중개업자명,중개업소명,사무소주소,위도,경도,데이터기준일자
6379,수영구,중개인,김윤현,경북부동산중개사무소,부산광역시 수영구 남천바다로21번길 3(광안동),35.14937197,129.1129575,2022-01-14
6380,수영구,중개인,류한봉,남광부동산중개사무소,부산광역시 수영구 수영로 521(광안동),35.15245022,129.1114849,2022-01-14
6381,수영구,중개인,김호복,롯데부동산중개사무소,부산광역시 수영구 수영로606번길 99(광안동),35.15906019,129.1190057,2022-01-14
6382,수영구,공인중개사,김성훈,베테랑공인중개사사무소,"부산광역시 수영구 민락수변로17번길 36, 타워더모스트 광안 132호(민락동)",35.15423540,129.1260625,2022-01-14
6383,수영구,공인중개사,류명욱,원큐공인중개사사무소,"부산광역시 수영구 망미배산로18번길 14, 디아이라뷰 104호(망미동)",35.17493174,129.1064669,2022-01-14
6384,수영구,공인중개사,우근희,럭키부동산공인중개사사무소,"부산광역시 수영구 광안해변로 95, 지하14호(남천동, 비치아파트에이상가)",35.14375211,129.1153720,2022-01-14
6385,수영구,공인중개사,최금숙,최부자네공인중개사사무소,"부산광역시 수영구 연수로 340, 101호(광안동, 더클래스동진)",35.17131741,129.1074278,2022-01-14
6386,수영구,공인중개사,고길석,태정부동산공인중개사사무소,"부산광역시 수영구 연수로 382, 2층(광안동)",35.16971255,129.1114018,2022-01-14
6387,수영구,공인중개사,박현정,타워모스트부동산공인중개사사무소,"부산광역시 수영구 민락수변로17번길 36, 타워더모스트 광안 125호(민락동)",35.15423540,129.1260625,2022-01-14
6388,수영구,공인중개사,황서진,서진공인중개사사무소,"부산광역시 수영구 남천바다로9번길 42-6, 상가1호(광안동, 금보상가동)",35.15144682,129.1127773,2022-01-14
6389,수영구,공인중개사,최하늘,리더비치부동산공인중개사사무소,"부산광역시 수영구 광안해변로 95, 202-209-4호(남천동, 비치아파트에이상가)",35.14539720,129.1158554,2022-01-14
6390,수영구,공인중개사,손영민,지평부동산공인중개사사무소,"부산광역시 수영구 광남로 208-2, 1층(민락동)",35.15856856,129.1214795,2022-01-14
6391,수영구,공인중개사,강권일,수영삼정부동산공인중개사사무소,"부산광역시 수영구 수영로666번길 6, 106호(광안동, 수영역삼정그린코아더시티)",35.16498187,129.1151462,2022-01-14
6392,수영구,공인중개사,최정희,베스트부동산공인중개사사무소,"부산광역시 수영구 감포로 72, 부성팰리스텔 101호(민락동)",35.16478438,129.1189634,2022-01-14
6393,수영구,공인중개사,이진주,광안리진주부동산중개,"부산광역시 수영구 광안로61번길 60, 이안테라디움 1810호 (민락동)",35.15550725,129.1220850,2022-01-14
6394,수영구,공인중개사,김형수,국민부동산중개컨설팅,"부산광역시 수영구 남천동로10번길 10, 라움팰리스타워 305호(남천동)",35.14259106,129.1092986,2022-01-14
6395,수영구,공인중개사,이학창,더행복부동산공인중개사사무소,"부산광역시 수영구 남천동로 33, 코오롱하늘채골든비치 501동 102호(남천동)",35.14146834,129.1118073,2022-01-14
6396,수영구,공인중개사,최은화,프레스티지부동산중개종합회사,"부산광역시 수영구 수영로 393, 701호(남천동, 예진메디칼센타)",35.14180721,129.1072908,2022-01-14
6397,수영구,공인중개사,안선영,봄날부동산공인중개사사무소,"부산광역시 수영구 광안해변로15번길 65, 1층(남천동, 남천상가)",35.13900156,129.1095132,2022-01-14
6398,수영구,공인중개사,김동욱,New만복부동산공인중개사사무소,"부산광역시 수영구 망미번영로38번길 99, 102호(광안동, 복하우스비)",35.16799017,129.1134420,2022-01-14
6399,수영구,공인중개사,이영권,3.3부동산공인중개사사무소,"부산광역시 수영구 광안해변로 122, 125호(남천동, 비치아파트비상가)",35.14375211,129.1153720,2022-01-14
6400,수영구,공인중개사,배희규,한반도공인중개사사무소,"부산광역시 수영구 무학로10번길 7, 101호(광안동, 골든시티빌)",35.16141415,129.1149548,2022-01-14
6401,수영구,공인중개사,이영우,더신세계공인중개사사무소,"부산광역시 수영구 광남로 121, 2층(광안동)",35.15253489,129.1159968,2022-01-14
6402,수영구,공인중개사,조우성,다온부동산공인중개사사무소,부산광역시 수영구 수영로594번길 103(광안동),35.15809572,129.1190034,2022-01-14
6403,수영구,공인중개사,김건영,시각부동산공인중개사사무소,부산광역시 수영구 연수로416번길 32(광안동),35.16684889,129.1130642,2022-01-14
6404,수영구,공인중개사,임연희,다올부동산중개사무소,"부산광역시 수영구 수미로71번길 25-1, 후스 101호(망미동)",35.17426273,129.1184458,2022-01-14
6405,수영구,공인중개사,임기순,우리부동산공인중개사사무소,"부산광역시 수영구 광안해변로 122, 126호(남천동, 비치아파트비상가)",35.14375211,129.1153720,2022-01-14
6406,수영구,공인중개사,김정연,광안KCC스위첸공인중개사사무소,"부산광역시 수영구 광안해변로326번길 32, e편한세상 오션테라스 3단지 근린생활시설 101호(민락동)",35.15511919,129.1289173,2022-01-14
6407,수영구,공인중개사,이신재,e편한오션테라스부동산공인중개사사무소,"부산광역시 수영구 광안해변로326번길 10, e편한세상 오션테라스 1단지 근린생활시설 104호(민락동)",35.15605887,129.1286779,2022-01-14
6408,수영구,공인중개사,박인배,와이비부동산공인중개사사무소,"부산광역시 수영구 광서로36번길 3, 1층(광안동)",35.16476220,129.1106099,2022-01-14
6409,수영구,공인중개사,양연주,대교합동공인중개사사무소,"부산광역시 수영구 연수로 378-2, 1층(광안동)",35.16982343,129.1111069,2022-01-14
6410,수영구,공인중개사,홍지형,지형공인중개사사무소,"부산광역시 수영구 광남로 208-2, 1층(민락동)",35.15856856,129.1214795,2022-01-14
6411,수영구,공인중개사,예선형,한큐공인중개사사무소,"부산광역시 수영구 망미배산로18번길 14, 디아이라뷰 104호(망미동)",35.17493174,129.1064669,2022-01-14
6412,수영구,공인중개사,장세옥,광안KCC부동산중개,"부산광역시 수영구 민락수변로 49, 광안KCC스위첸 하버뷰 107호(민락동)",35.15364865,129.1261532,2022-01-14
6413,수영구,공인중개사,서삼금,예스부동산공인중개사사무소,"부산광역시 수영구 수영로384번길 19, 13호(남천동,남천파크상가동)",35.14020092,129.1074885,2022-01-14
6414,수영구,공인중개사,차재승,광안광개토공인중개사사무소,"부산광역시 수영구 무학로22번길 35, 1층 (광안동)",35.16001688,129.1159455,2022-01-14
6415,수영구,공인중개사,조춘임,더가람공인중개사사무소,"부산광역시 수영구 무학로10번길 7, 1층 (광안동)",35.16141415,129.1149548,2022-01-14
6416,수영구,공인중개사,강동진,뉴가람공인중개사사무소,"부산광역시 수영구 무학로10번길 7, 1층(광안동)",35.16141415,129.1149548,2022-01-14
6417,수영구,공인중개사,안경록,새가람공인중개사사무소,"부산광역시 수영구 무학로10번길 7, 1층(광안동)",35.16141415,129.1149548,2022-01-14
6418,수영구,공인중개사,이태경,파워부동산공인중개사사무소,"부산광역시 수영구 망미배산로 56, 수영SK VIEW 1단지 401동106호(망미동)",35.17675324,129.1014525,2022-01-14
6419,수영구,공인중개사,임형구,하나공인중개사사무소,"부산광역시 수영구 무학로9번길 47, 1층 (광안동)",35.16393630,129.1151429,2022-01-14
6420,수영구,공인중개사,오상수,아리랑공인중개사사무소,"부산광역시 수영구 망미로8번길 24-1, 1층 (망미동)",35.17215285,129.1037945,2022-01-14
6421,수영구,공인중개사,김형준,지음스타부동산공인중개사사무소,"부산광역시 수영구 수영로 542, 101호(광안동, 광안지음주상복합)",35.15402759,129.1124722,2022-01-14
6422,수영구,공인중개사,김은진,황금부동산공인중개사사무소,"부산광역시 수영구 남천동로108번길 42, 101호(남천동, 성도)",35.14650076,129.1134781,2022-01-14
6423,수영구,공인중개사,박기운,광안에뜰SK부동산공인중개사사무소,"부산광역시 수영구 호암로 45, 상가401동 105호(광안동, 광안에일린의뜰상가)",35.15747992,129.1075583,2022-01-14
6424,수영구,공인중개사,이선민,SK광안에뜰공인중개사사무소,"부산광역시 수영구 호암로 45, 상가401동 105호(광안동, 광안에일린의뜰)",35.15747992,129.1075583,2022-01-14
6425,수영구,공인중개사,하주현,수영SK뷰하주현공인중개사사무소,"부산광역시 수영구 망미배산로 56, 수영 SK VIEW 1단지 401동 1층 상가 107호(망미동)",35.17675324,129.1014525,2022-01-14
6426,수영구,공인중개사,이재섭,에이스로얄공인중개사사무소,"부산광역시 수영구 광남로 102, 101호(광안동, 에이스로얄팰리스)",35.15089932,129.1154587,2022-01-14
6427,수영구,공인중개사,배대효,삼보부동산공인중개사사무소,"부산광역시 수영구 구락로 90, 복음 100-3호 (망미동)",35.17498142,129.1177311,2022-01-14
6428,수영구,공인중개사,서영은,88부동산공인중개사사무소,"부산광역시 수영구 남천동로108번길 13, 102호(남천동)",35.14611812,129.1119584,2022-01-14
6429,수영구,공인중개사,김태호,안심공인중개사사무소,"부산광역시 수영구 광남로172번길 48, 지하2호(민락동)",35.15563357,129.1210989,2022-01-14
6430,수영구,공인중개사,김동우,박사부동산공인중개사사무소,"부산광역시 수영구 무학로9번길 94, 2층(광안동)",35.16592173,129.1158616,2022-01-14
6431,수영구,공인중개사,노수진,수영SK뷰JS공인중개사사무소,"부산광역시 수영구 망미배산로 56, 수영에스케이뷰1단지 401동 202호 (망미동)",35.17675324,129.1014525,2022-01-14
6432,수영구,공인중개사,권나경,나경공인중개사사무소,"부산광역시 수영구 호암로29번길 50, 상가302동 109호 (광안동, 광안자이상가)",35.15536684,129.1099442,2022-01-14
6433,수영구,공인중개사,조은주,정원부동산중개사무소,"부산광역시 수영구 광남로 36, 1층(남천동)",35.14589784,129.1114067,2022-01-14
6434,수영구,공인중개사,안진혁,파스텔라공인중개사사무소,"부산광역시 수영구 수영로 631, 105호(광안동, 파스텔라스튜디오)",35.16220958,129.1137363,2022-01-14
6435,수영구,공인중개사,정흥대,망미역공인중개사사무소,"부산광역시 수영구 과정로 5, 대명빌딩 1층 (망미동)",35.17193442,129.1089511,2022-01-14
6436,수영구,공인중개사,김미라,다복부동산공인중개사사무소,"부산광역시 수영구 광안해변로 122, 107호(남천동, 비치아파트비상가)",35.14375211,129.1153720,2022-01-14
6437,수영구,공인중개사,한예빈,골드7공인중개사사무소,"부산광역시 수영구 광안로61번길 60, 102호 (민락동, 이안테라디움)",35.15550725,129.1220850,2022-01-14
6438,수영구,공인중개사,김소연,미루부동산공인중개사사무소,"부산광역시 수영구 수영로618번길 4, 102호(광안동, 성우이린타워)",35.16054820,129.1140429,2022-01-14
6439,수영구,공인중개사,김지혜,가로등공인중개사사무소,"부산광역시 수영구 무학로52번길 52, 1층(광안동)",35.15893337,129.1200466,2022-01-14
6440,수영구,공인중개사,오성숙,합동부동산공인중개사사무소,"부산광역시 수영구 광안해변로 122, 131호(남천동, 비치아파트비상가)",35.14375211,129.1153720,2022-01-14
6441,수영구,공인중개사,이경엽,남천탑공인중개사사무소,"부산광역시 수영구 남천동로10번길 56, 1층(남천동)",35.14097311,129.1078172,2022-01-14
6442,수영구,공인중개사,이희남,수영강부동산공인중개사사무소,"부산광역시 수영구 수영로741번길 80, 218동 103호(수영동, 수영협성르네상스)",35.17159156,129.1207254,2022-01-14
6443,수영구,공인중개사,임종석,비치그랑자이부동산공인중개사사무소,"부산광역시 수영구 광안해변로 125, 우진빌딩 1층(남천동)",35.14613997,129.1144828,2022-01-14
6444,수영구,공인중개사,석현미,자이예스부동산공인중개사사무소,"부산광역시 수영구 광안해변로 125, 1층(남천동, 우진빌딩)",35.14613997,129.1144828,2022-01-14
6445,수영구,공인중개사,고율리,골드부동산중개사무소,"부산광역시 수영구 수영로384번길 19, 11호(남천동, 남천파크상가동)",35.14020092,129.1074885,2022-01-14
6446,수영구,공인중개사,정의헌,광안자이금맥부동산공인중개사사무소,"부산광역시 수영구 호암로29번길 50, 상가303동 105호(광안동, 광안자이)",35.15536684,129.1099442,2022-01-14
6447,수영구,공인중개사,권광진,더누리부동산공인중개사사무소,부산광역시 수영구 망미로7번길 37(망미동),35.17135728,129.1070112,2022-01-14
